plant_id_eia,generator_id,prime_mover_code,duct_burners,operating_date,topping_bottoming_code,solid_fuel_gasification,pulverized_coal_tech,fluidized_bed_tech,subcritical_tech,supercritical_tech,ultrasupercritical_tech,stoker_tech,other_combustion_tech,heat_bypass_recovery,rto_iso_lmp_node_id,rto_iso_location_wholesale_reporting_id,associated_combined_heat_power,original_planned_operating_date,operating_switch,previously_canceled
1670,1,IC,False,1986-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1660,WAT2,GT,False,2009-07-01,X,False,False,False,False,False,False,False,False,False,15485,15485,False,,,False
1660,WAT1,GT,False,2009-07-01,X,False,False,False,False,False,False,False,False,False,15484,15484,False,,,False
1660,IC2,IC,False,1963-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1660,IC1,IC,False,1963-07-01,X,False,False,False,False,False,False,False,False,False,361,361,False,,,False
1660,CC3,CA,False,1977-04-01,X,False,False,False,False,False,False,False,False,False,540,540,False,,,False
1660,CC2,CT,False,1977-04-01,X,False,False,False,False,False,False,False,False,False,540,540,False,,,False
1643,WOOD,GT,False,1969-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1642,WS2,ST,False,1952-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1642,WS10,GT,False,1968-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1642,WS1,ST,False,1949-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1642,GT-2,GT,False,2002-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1642,GT-1,GT,False,2002-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1642,3,ST,False,1957-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1638,RB4,HY,False,1926-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1638,RB3,HY,False,1934-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1637,PB3,HY,False,1918-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1637,PB2,HY,False,1918-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1634,GF5,HY,False,1925-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1634,GF4,HY,False,1914-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1634,GF3,HY,False,1914-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1634,GF2,HY,False,1964-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1631,DORE,GT,False,1969-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1630,3,HY,False,1930-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1630,2,HY,False,1930-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1630,1,HY,False,1930-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1629,6,HY,False,1917-01-01,X,False,False,False,False,False,False,False,False,False,,,False,,,False
1629,5,HY,False,1917-01-01,X,False,False,False,False,False,False,False,False,False,n.montague13.8 cabt,n.montague13.8 cabt,False,,,False
1629,4,HY,False,1916-01-01,X,False,False,False,False,False,False,False,False,False,n.montague13.8 cabt,n.montague13.8 cabt,False,,,False
1629,3,HY,False,1916-01-01,X,False,False,False,False,False,False,False,False,False,n.montague13.8 cabt,n.montague13.8 cabt,False,,,False
1629,2,HY,False,1915-01-01,X,False,False,False,False,False,False,False,False,False,n.montague13.8 cabt,n.montague13.8 cabt,False,,,False
1629,1,HY,False,1915-01-01,X,False,False,False,False,False,False,False,False,False,n.montague13.8 cabt,n.montague13.8 cabt,False,,,False
1626,4,ST,False,1972-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1626,3,ST,False,1958-08-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1626,2,ST,False,1952-09-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1626,1,ST,False,1952-01-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1620,GEN1,HY,False,1974-10-01,X,False,False,False,False,False,False,False,False,False,393,nan,False,,,False
1619,IC4,IC,False,1967-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1619,IC3,IC,False,1967-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1619,IC2,IC,False,1967-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1619,IC1,IC,False,1967-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1619,4,ST,False,1974-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1619,3,ST,False,1969-08-01,X,False,True,False,False,True,False,False,False,False,nan,nan,False,,,False
1619,2,ST,False,1964-07-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1619,1,ST,False,1963-08-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1615,19,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-01-01,,False
1615,18,GT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-01-01,,False
1615,17,IC,False,1998-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1615,16,IC,False,1998-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1615,15,IC,False,1995-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1615,14,IC,False,1995-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1615,13,GT,False,1988-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1615,12,GT,False,1988-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1615,11,IC,False,1987-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1615,10,IC,False,1987-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1607,8,HY,False,1931-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1607,7,HY,False,1922-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1607,6,HY,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1607,5,HY,False,1906-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1607,4,HY,False,1906-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1606,1,ST,False,1960-11-01,X,False,True,False,True,False,False,False,False,False,wcmas,wcmas,False,,,False
1605,3,HY,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1605,2,HY,False,1983-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1605,1,HY,False,1952-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1604,2,HY,False,1935-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1604,1,HY,False,1935-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1603,3,HY,False,1924-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1603,2,HY,False,1924-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1603,1,HY,False,1921-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1599,UN2R,GT,False,,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1599,3,GT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-06-01,,False
1599,2,ST,False,1976-01-01,X,False,False,False,False,False,False,False,False,False,365,365,False,,,False
1599,1,ST,False,1968-06-01,X,False,False,False,False,False,False,False,False,False,365,365,False,,,False
1597,UN3,IC,False,1972-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1597,UN2,IC,False,1969-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1597,UN1,IC,False,1969-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1595,JET2,GT,False,1972-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1595,JET1,GT,False,1970-09-01,X,False,False,False,False,False,False,False,False,False,452,452,False,,,False
1595,GEN4,CT,False,2002-12-01,T,False,False,False,False,False,False,False,False,True,1672,1672,True,,,False
1595,3,CA,True,1958-08-01,T,False,False,False,False,False,False,False,False,False,10349,10349,True,,,False
1595,2,CA,False,1951-01-01,T,False,False,False,False,False,False,False,False,False,10348,10348,True,,,False
1595,1,CA,False,1949-06-01,T,False,False,False,False,False,False,False,False,False,10347,10347,True,,,False
1592,GT3,GT,False,1970-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1592,GT2,GT,False,1971-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1592,GT1,GT,False,1970-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1590,1,ST,False,1972-12-01,X,False,False,False,False,False,False,False,False,False,537,537,False,,,False
1589,2,ST,False,1967-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1589,1,ST,False,1965-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1588,ST96,CA,True,2003-06-01,X,False,False,False,False,False,False,False,False,False,un mystic 18 1mys9,un mystic 18 1mys9,False,,,False
1588,ST85,CA,True,2003-04-01,X,False,False,False,False,False,False,False,False,False,un mystic 18 1mys8,un mystic 18 1mys8,False,,,False
1588,GT94,CT,False,2003-06-01,X,False,False,False,False,False,False,False,False,True,un mystic 18 1mys9,un mystic 18 1mys9,False,,,False
1588,GT93,CT,False,2003-06-01,X,False,False,False,False,False,False,False,False,True,un mystic 18 1mys9,un mystic 18 1mys9,False,,,False
1588,GT82,CT,False,2003-04-01,X,False,False,False,False,False,False,False,False,True,un mystic 18 1nys8,un mystic 18 1mys8,False,,,False
1588,GT81,CT,False,2003-04-01,X,False,False,False,False,False,False,False,False,True,un mystic 18 1mys8,un mystic 18 1mys8,False,,,False
1588,GT1,GT,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,un mystic 24 omysj,un mystic 24 omysj,False,,,False
1588,7,ST,False,1975-06-01,X,False,False,False,False,False,False,False,False,False,un mystic 22mys7,un mystic 22myst7,False,,,False
1588,6,ST,False,1961-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1588,5,ST,False,1959-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1588,4,ST,False,1957-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1587,GT1,GT,False,1966-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1586,GT3,GT,False,1969-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1586,GT2,GT,False,1969-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1586,GT1,GT,False,1970-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1585,GT2,GT,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1585,GT1,GT,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1580,9,IC,False,1961-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1580,8,IC,False,1957-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1580,7,IC,False,1954-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1580,14,IC,False,1973-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1580,13,IC,False,1973-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1580,12,IC,False,1970-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1580,11,IC,False,1968-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1580,102,IC,False,1995-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1580,101,IC,False,1995-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1580,10,IC,False,1966-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1574,9,HY,False,1964-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1574,8,HY,False,1964-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1574,7,HY,False,1928-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1574,6,HY,False,1928-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1574,5,HY,False,1928-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1574,4,HY,False,1928-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1574,3,HY,False,1928-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1574,2,HY,False,1928-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1574,11,HY,False,1964-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1574,10,HY,False,1964-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1574,1,HY,False,1928-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1573,ST2,ST,False,1971-06-01,X,False,True,False,False,True,False,False,False,False,nan,nan,False,,,False
1573,ST1,ST,False,1970-06-01,X,False,True,False,False,True,False,False,False,False,nan,nan,False,,,False
1573,GT2,GT,False,1971-02-01,X,False,False,False,False,False,False,False,False,False,50833,50833,False,,,False
1573,GT1,GT,False,1970-12-01,X,False,False,False,False,False,False,False,False,False,50832,50832,False,,,False
1573,6,GT,False,1973-05-01,X,False,False,False,False,False,False,False,False,False,50831,50831,False,,,False
1573,5,GT,False,1973-05-01,X,False,False,False,False,False,False,False,False,False,50830,50830,False,,,False
1573,4,GT,False,1973-06-01,X,False,False,False,False,False,False,False,False,False,50829,50829,False,,,False
1573,3,GT,False,1973-06-01,X,False,False,False,False,False,False,False,False,False,50828,50828,False,,,False
1572,ST1,ST,False,1959-06-01,X,False,True,False,True,False,False,False,False,False,50820,50820,False,,,False
1572,GT3,GT,False,1992-06-01,X,False,False,False,False,False,False,False,False,False,50824,50824,False,,,False
1572,GT2,GT,False,1992-06-01,X,False,False,False,False,False,False,False,False,False,50823,50823,False,,,False
1572,GT1,GT,False,1967-03-01,X,False,False,False,False,False,False,False,False,False,50819,50819,False,,,False
1572,3,ST,False,1962-03-01,X,False,True,False,True,False,False,False,False,False,50822,50822,False,,,False
1572,2,ST,False,1960-04-01,X,False,True,False,True,False,False,False,False,False,50821,50821,False,,,False
1571,ST2,ST,False,1965-03-01,X,False,True,False,False,True,False,False,False,False,50816,50816,False,,,False
1571,ST1,ST,False,1964-08-01,X,False,True,False,False,True,False,False,False,False,50815,50815,False,,,False
1571,GT6,GT,False,1991-06-01,X,False,False,False,False,False,False,False,False,False,50814,50814,False,,,False
1571,GT5,GT,False,1991-06-01,X,False,False,False,False,False,False,False,False,False,50813,50813,False,,,False
1571,GT4,GT,False,1991-06-01,X,False,False,False,False,False,False,False,False,False,50812,50812,False,,,False
1571,GT3,GT,False,1991-06-01,X,False,False,False,False,False,False,False,False,False,50811,50811,False,,,False
1571,GT2,GT,False,1974-06-01,X,False,False,False,False,False,False,False,False,False,50810,50810,False,,,False
1571,GT1,GT,False,1967-04-01,X,False,False,False,False,False,False,False,False,False,50809,50809,False,,,False
1571,4,ST,False,1981-12-01,X,False,False,False,False,False,False,False,False,False,50818,50818,False,,,False
1571,3,ST,False,1975-05-01,X,False,False,False,False,False,False,False,False,False,50817,50817,False,,,False
1570,9,ST,False,1947-10-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1570,11,ST,False,1958-11-01,X,False,True,False,True,False,False,False,False,False,nan,nan,False,,,False
1567,2,HY,False,1925-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1567,1,HY,False,1925-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1564,8,ST,False,1972-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1564,10,GT,False,1968-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1563,CRS4,IC,False,1968-05-01,X,False,False,False,False,False,False,False,False,False,50884,50884,False,,,False
1563,CRS3,IC,False,1968-05-01,X,False,False,False,False,False,False,False,False,False,50883,50883,False,,,False
1563,CRS2,IC,False,1968-05-01,X,False,False,False,False,False,False,False,False,False,50882,50882,False,,,False
1563,CRIS,IC,False,1968-05-01,X,False,False,False,False,False,False,False,False,False,50881,50881,False,,,False
1560,GT5,GT,False,1969-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1559,GT8,GT,False,1970-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1559,GT7,GT,False,1970-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1559,GT6,GT,False,1970-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1559,4,ST,False,1951-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1557,GT4,GT,False,1970-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1557,GT3,GT,False,1970-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1557,GT2,GT,False,1970-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1557,GT1,GT,False,1970-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1556,GT6,GT,False,2015-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1556,GT5,GT,False,1995-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1556,GT4,GT,False,1972-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1556,GT3,GT,False,1972-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1556,GT2,GT,False,1972-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1556,GT1,GT,False,1972-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1555,GT8,GT,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1555,GT7,GT,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1555,GT6,GT,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1555,GT5,GT,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1555,GT4,GT,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1555,GT3,GT,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1555,GT2,GT,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1555,GT1,GT,False,1969-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1554,GT1,GT,False,1967-08-01,X,False,False,False,False,False,False,False,False,False,50688,50688,False,,,False
1554,4,ST,False,1972-08-01,X,False,False,False,,False,False,False,False,False,50692,50692,False,,,False
1554,3,ST,False,1966-08-01,X,False,True,False,False,True,False,False,False,False,50691,50691,False,,,False
1554,2,ST,False,1959-01-01,X,False,True,False,True,False,False,False,False,False,50690,50690,False,,,False
1554,1,ST,False,1956-02-01,X,False,False,False,,False,False,False,False,False,50689,50689,False,,,False
1553,3,ST,False,1952-12-01,X,False,False,False,False,False,False,False,,False,nan,nan,False,,,False
1552,GT1,GT,False,1967-08-01,X,False,False,False,False,False,False,False,False,False,50663,50663,False,,,False
1552,2,ST,False,1963-02-01,X,False,True,False,True,False,False,False,False,False,50665,50665,False,,,False
1552,1,ST,False,1961-07-01,X,False,True,False,True,False,False,False,False,False,50664,50664,False,,,False
1516,SP1,HY,False,1941-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1514,FID3,IC,False,1959-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1514,FID2,IC,False,1959-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1514,FID1,IC,False,1959-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1513,ST2,ST,False,1955-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1513,CH2,HY,False,1926-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1513,CH1,HY,False,1926-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1513,CD5,IC,False,1951-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1513,CD4,IC,False,1948-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1513,CD3,IC,False,1948-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1513,CD2,IC,False,1948-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1513,1,ST,False,1950-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1511,WY3,HY,False,1940-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1511,WY2,HY,False,1931-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1511,WY1,HY,False,1930-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1510,WI2,HY,False,1950-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1510,WI1,HY,False,1939-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1509,WE4,HY,False,1923-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1509,WE3,HY,False,1921-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1509,WE2,HY,False,1920-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1509,WE1,HY,False,1921-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1508,WB6,HY,False,1927-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1508,WB5,HY,False,1904-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1508,WB4,HY,False,1907-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1508,WB3,HY,False,1920-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1508,WB2,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1508,WB1,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1507,BESS,BA,False,2016-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1507,4,ST,False,1978-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1507,3,ST,False,1965-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1507,2,ST,False,1958-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1507,1,ST,False,1957-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1505,2,HY,False,1948-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1505,1,HY,False,1948-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1504,SH8,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1504,SH7,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1504,SH6,HY,False,1921-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1504,SH5,HY,False,1913-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1504,SH4,HY,False,1913-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1504,SH3,HY,False,1913-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1504,SH2,HY,False,1913-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1504,SH1,HY,False,1913-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1501,2,HY,False,1925-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1501,1,HY,False,1925-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1500,1,HY,False,1935-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1498,1,HY,False,1918-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1497,1,HY,False,1924-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1493,2,HY,False,1985-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1493,1,HY,False,1917-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1492,HA4,HY,False,1955-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1492,HA3,HY,False,1955-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1492,HA2,HY,False,1954-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1492,HA1,HY,False,1954-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1491,GI3,HY,False,1926-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1491,GI2,HY,False,1926-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1491,GI1,HY,False,1926-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1490,FH2,HY,False,1908-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1490,FH1,HY,False,1908-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1488,DR7,HY,False,1924-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1488,DR6,HY,False,1919-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1488,DR5,HY,False,1913-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1488,DR4,HY,False,1911-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1488,DR3,HY,False,1906-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1488,DR2,HY,False,1903-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1488,DR1,HY,False,1903-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1487,CM6,HY,False,1920-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1487,CM5,HY,False,1920-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1487,CM3,HY,False,1920-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1487,CM2,HY,False,1920-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1487,CM1,HY,False,1920-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1486,1,HY,False,1937-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1484,GT5,GT,False,1970-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1484,GT4,GT,False,1970-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1483,B3,HY,False,1983-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1483,B2,HY,False,1983-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1483,B1,HY,False,1982-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1482,6,HY,False,1910-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1482,5,HY,False,1910-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
1482,4,HY,False,1910-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
